cod_siruta,cod_judet,denumire_judet,tip_uat,tip_uat_abrev,denumire_uat
40955,8,BRASOV,14,C,FELDIOARA
40991,8,BRASOV,14,C,FUNDATA
41033,8,BRASOV,14,C,HALCHIU
41088,8,BRASOV,14,C,HARMAN
41113,8,BRASOV,14,C,HIRSENI
41177,8,BRASOV,14,C,HOGHIZ
42472,8,BRASOV,14,C,HOLBAV
41248,8,BRASOV,14,C,HOMOROD
41284,8,BRASOV,14,C,JIBERT
41346,8,BRASOV,14,C,LISA
41382,8,BRASOV,14,C,MAIERUS
41417,8,BRASOV,14,C,MANDRA
41471,8,BRASOV,14,C,MOIECIU
41541,8,BRASOV,14,C,ORMENIS
41578,8,BRASOV,14,C,PARAU
41621,8,BRASOV,14,C,POIANA MARULUI
41667,8,BRASOV,14,C,PREJMER
41701,8,BRASOV,14,C,RACOS
41738,8,BRASOV,14,C,RECEA
41818,8,BRASOV,14,C,SERCAIA
42464,8,BRASOV,14,C,SAMBATA DE SUS
41854,8,BRASOV,14,C,SINCA
42449,8,BRASOV,14,C,SINCA-NOUA
41925,8,BRASOV,14,C,SANPETRU
41943,8,BRASOV,14,C,SOARS
42003,8,BRASOV,14,C,TARLUNGENI
42058,8,BRASOV,14,C,TELIU
42076,8,BRASOV,14,C,TICUS
42101,8,BRASOV,14,C,UCEA
42156,8,BRASOV,14,C,UNGRA
42183,8,BRASOV,14,C,VAMA BUZAULUI
42236,8,BRASOV,14,C,VISTEA
42307,8,BRASOV,14,C,VOILA
42398,8,BRASOV,14,C,VULCAN
92,9,BRAILA,11,CJ,CONSILIUL JUDETEAN
42682,9,BRAILA,12,M,Municipiul Braila
42753,9,BRAILA,13,O,FAUREI
43331,9,BRAILA,13,O,IANCA
43411,9,BRAILA,13,O,INSURATEI
42824,9,BRAILA,14,C,BARAGANU
42842,9,BRAILA,14,C,BERTESTII DE JOS
42913,9,BRAILA,14,C,BORDEI VERDE
42968,9,BRAILA,14,C,CIOCILE
43019,9,BRAILA,14,C,CIRESU
43073,9,BRAILA,14,C,DUDESTI
43117,9,BRAILA,14,C,FRECATEI
43180,9,BRAILA,14,C,GALBENU
43242,9,BRAILA,14,C,GEMENELE
43279,9,BRAILA,14,C,GRADISTEA
43313,9,BRAILA,14,C,GROPENI
42708,9,BRAILA,14,C,CHISCANI
42771,9,BRAILA,14,C,SURDILA GRECI
43466,9,BRAILA,14,C,JIRLAU
43493,9,BRAILA,14,C,MARASU
43563,9,BRAILA,14,C,MAXINENI
43625,9,BRAILA,14,C,MIRCEA VODA
43652,9,BRAILA,14,C,MOVILA MIRESII
43698,9,BRAILA,14,C,RACOVITA
43732,9,BRAILA,14,C,RAMNICELU
43787,9,BRAILA,14,C,ROMANU
43812,9,BRAILA,14,C,ROSIORI
43867,9,BRAILA,14,C,SALCIA TUDOR
43929,9,BRAILA,14,C,SCORTARU NOU
43992,9,BRAILA,14,C,SILISTEA
44060,9,BRAILA,14,C,STANCUTA
44113,9,BRAILA,14,C,SURDILA GAISEANCA
44140,9,BRAILA,14,C,SUTESTI
44177,9,BRAILA,14,C,TICHILESTI
44202,9,BRAILA,14,C,TRAIAN
44257,9,BRAILA,14,C,TUDOR VLADIMIRESCU
44560,9,BRAILA,14,C,CAZASU
44300,9,BRAILA,14,C,TUFESTI
44328,9,BRAILA,14,C,ULMU
44355,9,BRAILA,14,C,UNIREA
44391,9,BRAILA,14,C,VADENI
44435,9,BRAILA,14,C,VICTORIA
44462,9,BRAILA,14,C,VISANI
44505,9,BRAILA,14,C,VIZIRU
44532,9,BRAILA,14,C,ZAVOAIA
109,10,BUZAU,11,CJ,CONSILIUL JUDETEAN
44818,10,BUZAU,12,M,Buzau
44845,10,BUZAU,12,M,Rimnicu Sarat
47916,10,BUZAU,13,O,Nehoiu
48325,10,BUZAU,13,O,Patirlagele
48744,10,BUZAU,13,O,Pogoanele
44863,10,BUZAU,14,C,Amaru
44989,10,BUZAU,14,C,Balaceanu
44934,10,BUZAU,14,C,Balta Alba
45003,10,BUZAU,14,C,Beceni
45101,10,BUZAU,14,C,Berca
45245,10,BUZAU,14,C,Bisoca
45334,10,BUZAU,14,C,Blajani
45361,10,BUZAU,14,C,Boldu
45389,10,BUZAU,14,C,Bozioru
45496,10,BUZAU,14,C,Bradeanu
45539,10,BUZAU,14,C,Braiesti
45619,10,BUZAU,14,C,Breaza
45673,10,BUZAU,14,C,Buda
45888,10,BUZAU,14,C,Canesti
45753,10,BUZAU,14,C,Calvini
45815,10,BUZAU,14,C,C.A.Rosetti
45959,10,BUZAU,14,C,Catina
46019,10,BUZAU,14,C,Cernatesti
46108,10,BUZAU,14,C,Chilii
46180,10,BUZAU,14,C,Chiojdu
46251,10,BUZAU,14,C,Cilibia
46313,10,BUZAU,14,C,Cislau
46484,10,BUZAU,14,C,Costesti
46377,10,BUZAU,14,C,Cochirleanca
46554,10,BUZAU,14,C,Cozieni
46439,10,BUZAU,14,C,Colti
46769,10,BUZAU,14,C,Galbinasi
46803,10,BUZAU,14,C,Gheraseni
46830,10,BUZAU,14,C,Ghergheasa
46910,10,BUZAU,14,C,Glodeanu Silistea
46867,10,BUZAU,14,C,Glodeanu Sarat
47006,10,BUZAU,14,C,Grebanu
47079,10,BUZAU,14,C,Gura Teghii
47159,10,BUZAU,14,C,Largu
47186,10,BUZAU,14,C,Lopatari
47300,10,BUZAU,14,C,Luciu
47337,10,BUZAU,14,C,Magura
47373,10,BUZAU,14,C,Maracineni
47417,10,BUZAU,14,C,Margaritesti
47578,10,BUZAU,14,C,Mihailesti
47453,10,BUZAU,14,C,Merei
47630,10,BUZAU,14,C,Manzalesti
47774,10,BUZAU,14,C,Movila Banului
47818,10,BUZAU,14,C,Murgesti
47854,10,BUZAU,14,C,Naeni
48021,10,BUZAU,14,C,Odaile
48138,10,BUZAU,14,C,Padina
48165,10,BUZAU,14,C,Pardosi
48227,10,BUZAU,14,C,Panatau
48487,10,BUZAU,14,C,Pietroasele
48557,10,BUZAU,14,C,Pirscov
48682,10,BUZAU,14,C,Podgoria
48771,10,BUZAU,14,C,Posta Calnau
48842,10,BUZAU,14,C,Puiesti
48922,10,BUZAU,14,C,Racoviteni
48968,10,BUZAU,14,C,Rimnicelu
49019,10,BUZAU,14,C,Robeasca
49046,10,BUZAU,14,C,Rusetu
49073,10,BUZAU,14,C,Sageata
49153,10,BUZAU,14,C,Sahateni
49206,10,BUZAU,14,C,Sapoca
49233,10,BUZAU,14,C,Sarulesti
49313,10,BUZAU,14,C,Scortoasa
49439,10,BUZAU,14,C,Scutelnici
49484,10,BUZAU,14,C,Siriu
49545,10,BUZAU,14,C,Smeeni
49625,10,BUZAU,14,C,Stalpu
49643,10,BUZAU,14,C,Tisau
49769,10,BUZAU,14,C,Topliceni
49849,10,BUZAU,14,C,Tintesti
49894,10,BUZAU,14,C,Ulmeni
49956,10,BUZAU,14,C,Vadu  Pasii
50022,10,BUZAU,14,C,Valea Ramnicului
50068,10,BUZAU,14,C,Valea Salciei
50102,10,BUZAU,14,C,Vernesti
50228,10,BUZAU,14,C,Vintila Voda
50326,10,BUZAU,14,C,Viperesti
50399,10,BUZAU,14,C,Valcelele
50415,10,BUZAU,14,C,Zarnesti
50479,10,BUZAU,14,C,Ziduri
50549,10,BUZAU,14,C,Unguriu
50564,10,BUZAU,14,C,Florica
118,11,CARAS-SEVERIN,11,CJ,CONSILIUL JUDETEAN
50790,11,CARAS-SEVERIN,12,M,RESITA
51010,11,CARAS-SEVERIN,12,M,CARANSEBES
50889,11,CARAS-SEVERIN,13,O,ANINA
50923,11,CARAS-SEVERIN,13,O,HERCULANE
50969,11,CARAS-SEVERIN,13,O,BOCŞA
51056,11,CARAS-SEVERIN,13,O,MOLDOVA NOUĂ
51118,11,CARAS-SEVERIN,13,O,ORAVIŢA
51207,11,CARAS-SEVERIN,13,O,OŢELU ROŞU
51243,11,CARAS-SEVERIN,14,C,ARMENIS
51305,11,CARAS-SEVERIN,14,C,BANIA
51332,11,CARAS-SEVERIN,14,C,BAUTARI
51387,11,CARAS-SEVERIN,14,C,BERLISTE
51449,11,CARAS-SEVERIN,14,C,BERZEASCA
51500,11,CARAS-SEVERIN,14,C,BERZOVIA
51546,11,CARAS-SEVERIN,14,C,BOLVASNITA
51573,11,CARAS-SEVERIN,14,C,BOZOVICI
51626,11,CARAS-SEVERIN,14,C,BREBU
51662,11,CARAS-SEVERIN,14,C,BREBU NOU
51751,11,CARAS-SEVERIN,14,C,"BUCOSNITA"""
51699,11,CARAS-SEVERIN,14,C,BUCHIN
51804,11,CARAS-SEVERIN,14,C,CARASOVA
51840,11,CARAS-SEVERIN,14,C,CARBUNARI
51948,11,CARAS-SEVERIN,14,C,CICLOVA ROMANA
51984,11,CARAS-SEVERIN,14,C,CIUCHICI
52035,11,CARAS-SEVERIN,14,C,CIUDANOVITA
51877,11,CARAS-SEVERIN,14,C,C-TIN DAICOVICI
52062,11,CARAS-SEVERIN,14,C,COPACELE
52115,11,CARAS-SEVERIN,14,C,CORNEA
52160,11,CARAS-SEVERIN,14,C,"CORNEREVA"""
52570,11,CARAS-SEVERIN,14,C,DALBOSET
52650,11,CARAS-SEVERIN,14,C,DOCLIN
52696,11,CARAS-SEVERIN,14,C,DOGNECEA
52721,11,CARAS-SEVERIN,14,C,DOMASNEA
53700,11,CARAS-SEVERIN,14,C,EFTIMIE MURGU
52758,11,CARAS-SEVERIN,14,C,EZERIS
52785,11,CARAS-SEVERIN,14,C,FARLIUG
52856,11,CARAS-SEVERIN,14,C,FOROTIC
52909,11,CARAS-SEVERIN,14,C,GARNIC
52936,11,CARAS-SEVERIN,14,C,GLIMBOCA
52954,11,CARAS-SEVERIN,14,C,GORUIA
52990,11,CARAS-SEVERIN,14,C,GRADINARI
53023,11,CARAS-SEVERIN,14,C,IABLANITA
53069,11,CARAS-SEVERIN,14,C,LAPUSNICEL
53103,11,CARAS-SEVERIN,14,C,LAPUSNICU MARE
53130,11,CARAS-SEVERIN,14,C,LUNCAVITA
53167,11,CARAS-SEVERIN,14,C,LUPAC
53210,11,CARAS-SEVERIN,14,C,MARGA
53247,11,CARAS-SEVERIN,14,C,MAURENI
53274,11,CARAS-SEVERIN,14,C,MEHADIA
53327,11,CARAS-SEVERIN,14,C,MEHADICA
53345,11,CARAS-SEVERIN,14,C,NAIDAS
53372,11,CARAS-SEVERIN,14,C,OBREJA
53425,11,CARAS-SEVERIN,14,C,PALTINIS
53489,11,CARAS-SEVERIN,14,C,PESCARI
53513,11,CARAS-SEVERIN,14,C,POJOJENA
53577,11,CARAS-SEVERIN,14,C,PRIGOR
53639,11,CARAS-SEVERIN,14,C,RAMNA
53675,11,CARAS-SEVERIN,14,C,RACAJDIA
53728,11,CARAS-SEVERIN,14,C,RUSCA MONTANA
53755,11,CARAS-SEVERIN,14,C,SACU
53791,11,CARAS-SEVERIN,14,C,SASCA MONTANA
53853,11,CARAS-SEVERIN,14,C,SICHEVITA
54056,11,CARAS-SEVERIN,14,C,SLATINA TIMIS
54109,11,CARAS-SEVERIN,14,C,SOCOL
54163,11,CARAS-SEVERIN,14,C,SOPOTU NOU
54270,11,CARAS-SEVERIN,14,C,TEREGOVA
54305,11,CARAS-SEVERIN,14,C,TICVANIU MARE
54350,11,CARAS-SEVERIN,14,C,TIRNOVA
54387,11,CARAS-SEVERIN,14,C,TOPLET
54412,11,CARAS-SEVERIN,14,C,TURNU RUIENI
54485,11,CARAS-SEVERIN,14,C,VALIUG
54500,11,CARAS-SEVERIN,14,C,VARADIA
54537,11,CARAS-SEVERIN,14,C,VERMES
54573,11,CARAS-SEVERIN,14,C,VRANI
54617,11,CARAS-SEVERIN,14,C,ZAVOI
54699,11,CARAS-SEVERIN,14,C,ZORLENTIU MARE
50987,11,CARAS-SEVERIN,14,C,OCNA DE FIER
519,12,CALARASI,11,CJ,CONSILIUL JUDETEAN
92569,12,CALARASI,12,M,CALARASI
100610,12,CALARASI,12,M,OLTENITA
101458,12,CALARASI,13,O,BUDESTI
103032,12,CALARASI,13,O,FUNDULEA
93888,12,CALARASI,13,O,LEHLIU GARA
94125,12,CALARASI,14,C,AL.ODOBESCU
101083,12,CALARASI,14,C,BELCIUGATELE
92961,12,CALARASI,14,C,BORCEA
101724,12,CALARASI,14,C,CASCIOARELE
101804,12,CALARASI,14,C,CHIRNOGI
101822,12,CALARASI,14,C,CHISELET
93085,12,CALARASI,14,C,CIOCANESTI
180055,12,CALARASI,14,C,CRIVAT
102419,12,CALARASI,14,C,CURCANI
93281,12,CALARASI,14,C,CUZA VODA
93325,12,CALARASI,14,C,DICHISENI
93441,12,CALARASI,14,C,DOROBANTU
93370,12,CALARASI,14,C,DOR MARUNT
93487,12,CALARASI,14,C,DRAGALINA
93539,12,CALARASI,14,C,DRAGOS VODA
102838,12,CALARASI,14,C,FRASINET
102945,12,CALARASI,14,C,FRUMUSANI
103014,12,CALARASI,14,C,FUNDENI
179962,12,CALARASI,14,C,GALBINASI
93664,12,CALARASI,14,C,GRADISTEA
103568,12,CALARASI,14,C,GURBANESTI
103764,12,CALARASI,14,C,ILEANA
93771,12,CALARASI,14,C,INDEPENDENTA
93815,12,CALARASI,14,C,JEGALIA
93851,12,CALARASI,14,C,LEHLIU SAT
104083,12,CALARASI,14,C,LUICA
93931,12,CALARASI,14,C,LUPSANU
100638,12,CALARASI,14,C,MITRENI
104181,12,CALARASI,14,C,MANASTIREA
92587,12,CALARASI,14,C,MODELU
104323,12,CALARASI,14,C,NANA
104341,12,CALARASI,14,C,NIC.BALCESCU
94223,12,CALARASI,14,C,PERISORU
104635,12,CALARASI,14,C,PLATARESTI
104751,12,CALARASI,14,C,RADOVANU
94312,12,CALARASI,14,C,ROSETI
104886,12,CALARASI,14,C,SARULESTI
105222,12,CALARASI,14,C,SOHATU
105259,12,CALARASI,14,C,SPANTOV
105384,12,CALARASI,14,C,SOLDANU
94562,12,CALARASI,14,C,STEFAN CEL MARE
94580,12,CALARASI,14,C,STEFAN VODA
105455,12,CALARASI,14,C,TAMADAU MARE
105605,12,CALARASI,14,C,ULMENI
94606,12,CALARASI,14,C,ULMU
94651,12,CALARASI,14,C,UNIREA
105712,12,CALARASI,14,C,VALEA ARGOVEI
105829,12,CALARASI,14,C,VASILATI
94731,12,CALARASI,14,C,VALCELELE
94768,12,CALARASI,14,C,VLAD TEPES
127,13,CLUJ,11,CJ,CONSILIUL JUDETEAN
54975,13,CLUJ,12,M,MUN. CLUJ-NAPOCA
55259,13,CLUJ,12,M,MUN. TURDA
55008,13,CLUJ,12,M,MUN. DEJ
55357,13,CLUJ,12,M,MUN. CAMPIA-TURZII
55384,13,CLUJ,12,M,MUN. GHERLA
55446,13,CLUJ,13,O,ORS. HUEDIN
55473,13,CLUJ,14,C,COMUNA AGHIRESU
55598,13,CLUJ,14,C,COMUNA AITON
55623,13,CLUJ,14,C,COMUNA ALUNIS
55687,13,CLUJ,14,C,COMUNA APAHIDA
55776,13,CLUJ,14,C,COMUNA ASCHILEU
55838,13,CLUJ,14,C,COMUNA BACIU
55918,13,CLUJ,14,C,COMUNA BAISOARA
56014,13,CLUJ,14,C,COMUNA BELIS
56096,13,CLUJ,14,C,COMUNA BOBILNA
56210,13,CLUJ,14,C,COMUNA BONTIDA
56265,13,CLUJ,14,C,COMUNA BORSA
56327,13,CLUJ,14,C,COMUNA BUZA
56354,13,CLUJ,14,C,COMUNA CAIANU
56425,13,CLUJ,14,C,COMUNA CALARASI
56461,13,CLUJ,14,C,COMUNA CALATELE
56522,13,CLUJ,14,C,COMUNA CAMARASU
56568,13,CLUJ,14,C,COMUNA CAPUSU MARE
56666,13,CLUJ,14,C,COMUNA CASEIU
56773,13,CLUJ,14,C,COMUNA CATINA
56844,13,CLUJ,14,C,COMUNA CEANU MARE
56988,13,CLUJ,14,C,COMUNA CHINTENI
57083,13,CLUJ,14,C,COMUNA CHIUIESTI
57314,13,CLUJ,14,C,COMUNA CITCAU
57163,13,CLUJ,14,C,COMUNA CIUCEA
57225,13,CLUJ,14,C,COMUNA CIURILA
57350,13,CLUJ,14,C,COMUNA COJOCNA
57449,13,CLUJ,14,C,COMUNA CORNESTI
55062,13,CLUJ,14,C,COMUNA CUZDRIOARA
57546,13,CLUJ,14,C,COMUNA DABICA
57582,13,CLUJ,14,C,COMUNA FELEACU
57644,13,CLUJ,14,C,COMUNA FIZESU GHERLII
57706,13,CLUJ,14,C,COMUNA FLORESTI
57742,13,CLUJ,14,C,COMUNA FRATA
57831,13,CLUJ,14,C,COMUNA GEACA
57902,13,CLUJ,14,C,COMUNA GILAU
57948,13,CLUJ,14,C,COMUNA GIRBAU
58008,13,CLUJ,14,C,COMUNA IARA
58142,13,CLUJ,14,C,COMUNA ICLOD
58204,13,CLUJ,14,C,COMUNA IZVORU CRISULUI
55106,13,CLUJ,14,C,COMUNA JICHISU DE JOS
58259,13,CLUJ,14,C,COMUNA JUCU
58311,13,CLUJ,14,C,COMUNA LUNA
58357,13,CLUJ,14,C,COMUNA MAGURI-RACATAU
58393,13,CLUJ,14,C,COMUNA MANASTIRENI
58464,13,CLUJ,14,C,COMUNA MARGAU
58534,13,CLUJ,14,C,COMUNA MARISEL
55160,13,CLUJ,14,C,COMUNA MICA
55277,13,CLUJ,14,C,COMUNA MIHAI VITEAZU
58552,13,CLUJ,14,C,COMUNA MINTIU GHERLII
58623,13,CLUJ,14,C,COMUNA MOCIU
58721,13,CLUJ,14,C,COMUNA MOLDOVENESTI
58794,13,CLUJ,14,C,COMUNA PALATCA
58856,13,CLUJ,14,C,COMUNA PANTICEU
58918,13,CLUJ,14,C,COMUNA PETRESTII DE JOS
58990,13,CLUJ,14,C,COMUNA PLOSCOS
59041,13,CLUJ,14,C,COMUNA POIENI
59130,13,CLUJ,14,C,COMUNA RECEA-CRISTUR
59238,13,CLUJ,14,C,COMUNA RISCA
59283,13,CLUJ,14,C,COMUNA SACUIEU
55311,13,CLUJ,14,C,COMUNA SANDULESTI
59327,13,CLUJ,14,C,COMUNA SAVADISLA
59416,13,CLUJ,14,C,COMUNA SIC
59434,13,CLUJ,14,C,COMUNA SINCRAIU
59498,13,CLUJ,14,C,COMUNA SINMARTIN
59586,13,CLUJ,14,C,COMUNA SINPAUL
59657,13,CLUJ,14,C,COMUNA SUATU
59826,13,CLUJ,14,C,COMUNA TAGA
59693,13,CLUJ,14,C,COMUNA TRITENII DE JOS
59764,13,CLUJ,14,C,COMUNA TURENI
59880,13,CLUJ,14,C,COMUNA UNGURAS
59942,13,CLUJ,14,C,COMUNA VAD
60026,13,CLUJ,14,C,COMUNA VALEA IERII
60062,13,CLUJ,14,C,COMUNA VIISOARA
60099,13,CLUJ,14,C,COMUNA VULTURENI
60169,13,CLUJ,14,C,COMUNA NEGRENI
136,14,CONSTANTA,11,CJ,CONSILIUL JUDETEAN
60419,14,CONSTANTA,12,M,Constanta
60482,14,CONSTANTA,12,M,Mangalia
60847,14,CONSTANTA,12,M,Medgidia
61069,14,CONSTANTA,13,O,baneasa
62360,14,CONSTANTA,13,O,basarabi
60776,14,CONSTANTA,13,O,cernavodă
60455,14,CONSTANTA,13,O,eforie
60801,14,CONSTANTA,13,O,hârşova
62397,14,CONSTANTA,13,O,negruvoda
60507,14,CONSTANTA,13,O,năvodari
60687,14,CONSTANTA,13,O,ovidiu
60534,14,CONSTANTA,13,O,techirghiol
60883,14,CONSTANTA,14,C,Adamclisi
60570,14,CONSTANTA,14,C,agigea
60945,14,CONSTANTA,14,C,albeşti
61005,14,CONSTANTA,14,C,aliman
63198,14,CONSTANTA,14,C,amzacea
60598,14,CONSTANTA,14,C,2 3 august
63294,14,CONSTANTA,14,C,bărăganu
61121,14,CONSTANTA,14,C,castelu
61167,14,CONSTANTA,14,C,cerchezu
61210,14,CONSTANTA,14,C,chirnogeni
61256,14,CONSTANTA,14,C,ciobanu
61283,14,CONSTANTA,14,C,ciocârlia
61318,14,CONSTANTA,14,C,cobadin
63286,14,CONSTANTA,14,C,costineşti
61372,14,CONSTANTA,14,C,cogealac
61452,14,CONSTANTA,14,C,comana
61513,14,CONSTANTA,14,C,corbu
61559,14,CONSTANTA,14,C,crucea
61620,14,CONSTANTA,14,C,cumpăna
63300,14,CONSTANTA,14,C,cuza voda
61675,14,CONSTANTA,14,C,deleni
61737,14,CONSTANTA,14,C,dobromir
63161,14,CONSTANTA,14,C,dumbrăveni
63334,14,CONSTANTA,14,C,fantanele
61826,14,CONSTANTA,14,C,ghindăresţi
63326,14,CONSTANTA,14,C,gradina
61808,14,CONSTANTA,14,C,gârliciu
63278,14,CONSTANTA,14,C,horia
61871,14,CONSTANTA,14,C,independenţa
61951,14,CONSTANTA,14,C,ion corvin
62020,14,CONSTANTA,14,C,istria
60632,14,CONSTANTA,14,C,limanu
62057,14,CONSTANTA,14,C,lipniţa
63152,14,CONSTANTA,14,C,lumina
62137,14,CONSTANTA,14,C,mereni
62191,14,CONSTANTA,14,C,m. kogălniceanu
62253,14,CONSTANTA,14,C,m viteazu
62280,14,CONSTANTA,14,C,m vodă
62440,14,CONSTANTA,14,C,n bălcescu
62486,14,CONSTANTA,14,C,oltina
62538,14,CONSTANTA,14,C,ostrov
62609,14,CONSTANTA,14,C,pantelimon
62672,14,CONSTANTA,14,C,pecineaga
62707,14,CONSTANTA,14,C,peştera
62761,14,CONSTANTA,14,C,poarta albă
62798,14,CONSTANTA,14,C,rasova
62823,14,CONSTANTA,14,C,saraiu
63318,14,CONSTANTA,14,C,saligny
62878,14,CONSTANTA,14,C,săcele
62949,14,CONSTANTA,14,C,siliştea
62985,14,CONSTANTA,14,C,târguşor
60721,14,CONSTANTA,14,C,tuzla
63045,14,CONSTANTA,14,C,topalu
63072,14,CONSTANTA,14,C,topraisar
63189,14,CONSTANTA,14,C,tortomanu
63125,14,CONSTANTA,14,C,valu lui traian
63170,14,CONSTANTA,14,C,vulturu
62903,14,CONSTANTA,14,C,seimeni
145,15,COVASNA,11,CJ,CONSILIUL JUDETEAN
63394,15,COVASNA,12,M,SF.GHEORGHE
63740,15,COVASNA,12,M,TG.SECUIESC
63526,15,COVASNA,13,O,COVASNA
63447,15,COVASNA,13,O,BARAOLT
63580,15,COVASNA,13,O,INT.BUZAULUI
63777,15,COVASNA,14,C,AITA MARE
63802,15,COVASNA,14,C,BATANI
63866,15,COVASNA,14,C,BELIN
63893,15,COVASNA,14,C,BODOC
63937,15,COVASNA,14,C,BOROSNEU
64005,15,COVASNA,14,C,BRATES
64041,15,COVASNA,14,C,BRADUT
64096,15,COVASNA,14,C,BRETCU
64130,15,COVASNA,14,C,CATALINA
64194,15,COVASNA,14,C,CERNAT
64238,15,COVASNA,14,C,CHICHIS
64265,15,COVASNA,14,C,DOBARLAU
64318,15,COVASNA,14,C,GHELINTA
64345,15,COVASNA,14,C,GHIDFALAU
64390,15,COVASNA,14,C,HAGHIG
64425,15,COVASNA,14,C,ILIENI
64461,15,COVASNA,14,C,LEMNIA
64504,15,COVASNA,14,C,MALNAS
64568,15,COVASNA,14,C,MOACSA
64602,15,COVASNA,14,C,OJDULA
64639,15,COVASNA,14,C,OZUN
64719,15,COVASNA,14,C,POIAN
64773,15,COVASNA,14,C,RECI
64826,15,COVASNA,14,C,SANZIENI
64871,15,COVASNA,14,C,TURIA
64906,15,COVASNA,14,C,VALEA CRISULUI
64942,15,COVASNA,14,C,VALCELE
64997,15,COVASNA,14,C,VARGHIS
65011,15,COVASNA,14,C,ZAGON
65048,15,COVASNA,14,C,ZABALA
63553,15,COVASNA,14,C,COMANDAU
63633,15,COVASNA,14,C,BARCANI
63688,15,COVASNA,14,C,SITA BUZAULUI
65099,15,COVASNA,14,C,VALEA MARE
65105,15,COVASNA,14,C,MERENI
65113,15,COVASNA,14,C,ARCUS
65121,15,COVASNA,14,C,BIXAD
65147,15,COVASNA,14,C,DALNIC
65139,15,COVASNA,14,C,MICFALAU
65154,15,COVASNA,14,C,ESTELNIC
154,16,DAMBOVITA,11,CJ,CONSILIUL JUDETEAN
65342,16,DAMBOVITA,12,M,Mun.Targoviste
65841,16,DAMBOVITA,12,M,Mun.Moreni
65609,16,DAMBOVITA,13,O,Oras Fieni
65681,16,DAMBOVITA,13,O,Oras Gaesti
65921,16,DAMBOVITA,13,O,Oras Pucioasa
66081,16,DAMBOVITA,13,O,Oras Titu
68627,16,DAMBOVITA,13,O,Oras Racari
65379,16,DAMBOVITA,14,C,COMUNA ANINOASA
66198,16,DAMBOVITA,14,C,COMUNA BALENI
66223,16,DAMBOVITA,14,C,COMUNA BARBULETU
66330,16,DAMBOVITA,14,C,COMUNA BEZDEAD
66401,16,DAMBOVITA,14,C,COMUNA BILCIURESTI
66009,16,DAMBOVITA,14,C,COMUNA BRANESTI
66152,16,DAMBOVITA,14,C,COMUNA BRANISTE
101341,16,DAMBOVITA,14,C,COMUNA BREZOAELE
66438,16,DAMBOVITA,14,C,COMUNA BUCIUMENI
66474,16,DAMBOVITA,14,C,COMUNA BUCSANI
101564,16,DAMBOVITA,14,C,COMUNA BUTIMANU
66526,16,DAMBOVITA,14,C,COMUNA CANDESTI
101840,16,DAMBOVITA,14,C,COMUNA CIOCANESTI
66580,16,DAMBOVITA,14,C,COMUNA COBIA
66697,16,DAMBOVITA,14,C,COMUNA COJASCA
66731,16,DAMBOVITA,14,C,COMUNA COMISANI
66768,16,DAMBOVITA,14,C,COMUNA CONTESTI
66857,16,DAMBOVITA,14,C,COMUNA CORBII MARI
66955,16,DAMBOVITA,14,C,COMUNA CORNATELU
67014,16,DAMBOVITA,14,C,COMUNA CORNESTI
67121,16,DAMBOVITA,14,C,COMUNA COSTESTI VALE
67167,16,DAMBOVITA,14,C,COMUNA CRANGURI
102286,16,DAMBOVITA,14,C,COMUNA CREVEDIA
67256,16,DAMBOVITA,14,C,COMUNA DARMANESTI
67292,16,DAMBOVITA,14,C,COMUNA DOBRA
65413,16,DAMBOVITA,14,C,COMUNA DOICESTI
67327,16,DAMBOVITA,14,C,COMUNA DRAGODANA
67407,16,DAMBOVITA,14,C,COMUNA DRAGOMIRESTI
67470,16,DAMBOVITA,14,C,COMUNA FINTA
67522,16,DAMBOVITA,14,C,COMUNA GLODENI
65707,16,DAMBOVITA,14,C,COMUNA GURA FOII
67595,16,DAMBOVITA,14,C,COMUNA GURA OCNITEI
67648,16,DAMBOVITA,14,C,COMUNA GURA SUTII
67675,16,DAMBOVITA,14,C,COMUNA HULUBESTI
67737,16,DAMBOVITA,14,C,COMUNA I. L. CARAGIALE
65869,16,DAMBOVITA,14,C,COMUNA IEDERA
67773,16,DAMBOVITA,14,C,COMUNA LUCIENI
67835,16,DAMBOVITA,14,C,COMUNA LUDESTI
67906,16,DAMBOVITA,14,C,COMUNA LUNGULETU
67942,16,DAMBOVITA,14,C,COMUNA MALU CU FLORI
68002,16,DAMBOVITA,14,C,COMUNA MANESTI
68048,16,DAMBOVITA,14,C,COMUNA MATASARU
68128,16,DAMBOVITA,14,C,COMUNA MOGOSANI
68182,16,DAMBOVITA,14,C,COMUNA MOROIENI
68253,16,DAMBOVITA,14,C,COMUNA MORTENI
65645,16,DAMBOVITA,14,C,COMUNA MOTAIENI
104387,16,DAMBOVITA,14,C,COMUNA NICULESTI
68280,16,DAMBOVITA,14,C,COMUNA NUCET
68324,16,DAMBOVITA,14,C,COMUNA OCNITA
68342,16,DAMBOVITA,14,C,COMUNA ODOBESTI
179935,16,DAMBOVITA,14,C,COMUNA PERSINARI
65752,16,DAMBOVITA,14,C,COMUNA PETRESTI
179908,16,DAMBOVITA,14,C,COMUNA PIETRARI
68404,16,DAMBOVITA,14,C,COMUNA PIETROSITA
68431,16,DAMBOVITA,14,C,COMUNA POIANA
68468,16,DAMBOVITA,14,C,COMUNA POTLOGI
